"station","city","datasource","pollutant","unit","concentration","date","station_area","lat","long","obs.period"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",15.747,"2019-05-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",15.70533,"2018-06-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.99567,"2019-06-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",24.87867,"2018-07-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",30.651,"2017-08-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",28.41517,"2018-08-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",0.5361875,"2017-09-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",34.22787,"2018-09-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",28.791,"2017-10-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",35.1335,"2018-10-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.09483,"2017-11-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",37.26258,"2018-11-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",38.69471,"2017-12-16","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",32.4505,"2018-01-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",30.92871,"2018-02-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",12.65522,"2018-03-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.65017,"2018-04-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",17.67208,"2019-04-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",17.83454,"2018-05-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",23.20867,"2018-06-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",27.96386,"2019-06-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",18.98433,"2018-07-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",22.571,"2017-08-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",34.57458,"2018-08-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",0.07827273,"2017-09-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",31.65383,"2018-09-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",24.39608,"2017-10-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",28.10817,"2018-10-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",24.73479,"2017-11-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",37.46954,"2018-11-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",41.50896,"2017-12-17","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",27.50821,"2018-01-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",21.70008,"2018-02-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",17.32523,"2018-03-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",16.25592,"2018-04-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",23.84621,"2019-04-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",14.327,"2018-05-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",16.24979,"2018-06-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",25.25967,"2019-06-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",16.7555,"2018-07-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",24.44275,"2017-08-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",15.04967,"2018-08-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",0.206,"2017-09-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",32.64871,"2018-09-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",26.13892,"2017-10-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.74567,"2018-10-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",24.61475,"2017-11-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",38.03,"2018-11-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",41.26371,"2017-12-18","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",34.617,"2018-01-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",32.28854,"2018-02-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",19.60671,"2018-03-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",19.50725,"2018-04-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",25.53896,"2019-04-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",14.70071,"2018-05-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",17.49762,"2018-06-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",24.98438,"2019-06-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",18.39621,"2018-07-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",25.00342,"2017-08-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",19.47171,"2018-08-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",0.28075,"2017-09-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",34.64563,"2018-09-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",29.9125,"2017-10-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",26.15742,"2018-10-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",31.42063,"2017-11-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",36.58567,"2018-11-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",34.13675,"2017-12-19","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",29.78529,"2018-01-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",43.39258,"2017-10-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",30.79142,"2018-10-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",21.20665,"2017-11-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",18.81267,"2018-11-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",33.93558,"2017-12-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",35.82296,"2018-02-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",14.23842,"2018-03-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",23.10712,"2018-04-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",21.5845,"2019-04-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",23.54237,"2018-05-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",23.15158,"2019-05-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",14.88608,"2018-06-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",16.30442,"2019-06-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",22.89588,"2018-07-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.73337,"2017-08-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",31.9995,"2018-08-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",30.09587,"2018-09-02","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",33.82433,"2018-01-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",21.61896,"2018-02-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.41504,"2018-03-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",23.20129,"2018-04-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",25.17017,"2019-04-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",13.83375,"2018-05-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",17.28317,"2018-06-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",21.41686,"2019-06-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",17.06283,"2018-07-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",26.83638,"2017-08-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",26.87504,"2018-08-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",0.3881333,"2017-09-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",26.078,"2018-09-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",28.80596,"2017-10-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",22.255,"2018-10-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",33.69808,"2017-11-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",31.06863,"2018-11-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",25.47387,"2017-12-20","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",31.4745,"2018-01-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",15.103,"2018-02-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",28.51696,"2018-03-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",23.51429,"2018-04-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",23.22258,"2019-04-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",11.90912,"2018-05-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",17.69608,"2018-06-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",10.1292,"2019-06-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",16.60033,"2018-07-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",25.93038,"2017-08-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",31.25062,"2018-08-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",37.58973,"2017-09-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",32.74383,"2018-09-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",43.01142,"2017-10-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",26.52137,"2018-10-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",37.77971,"2017-11-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",29.49971,"2018-11-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",35.84096,"2017-12-21","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",28.43483,"2018-01-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",13.22479,"2018-02-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",13.88358,"2018-03-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.53975,"2018-04-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",15.46858,"2019-04-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",17.42563,"2018-05-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",24.68492,"2019-05-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",22.55158,"2018-06-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",16.81113,"2018-07-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",34.27837,"2017-08-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",35.30004,"2018-08-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",39.14017,"2017-09-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",38.85904,"2018-09-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",47.87004,"2017-10-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",26.02842,"2018-10-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",33.68192,"2017-11-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",30.58504,"2018-11-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",27.48746,"2017-12-22","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",31.43217,"2018-01-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",13.20922,"2018-02-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",11.833,"2018-03-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",21.62483,"2018-04-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",16.90892,"2019-04-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",19.31475,"2018-05-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",18.567,"2019-05-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",25.42567,"2018-06-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",18.26233,"2018-07-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",18.36347,"2017-08-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",27.42221,"2018-08-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",37.01896,"2017-09-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",30.10833,"2018-09-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",29.58986,"2017-10-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.91967,"2018-10-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",31.48808,"2017-11-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",25.17837,"2018-11-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",33.61425,"2017-12-23","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",35.88474,"2018-01-24","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.03729,"2018-02-24","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",22.45263,"2018-03-24","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",24.09087,"2018-04-24","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",14.0275,"2019-04-24","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",11.1623,"2018-05-24","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
"Tsakane","Ekurhuleni","SAAQIS","Ozone","ppb",20.33808,"2019-05-24","Residential - Low Income",-26.38493,28.37811,"2017-08-01 ~ 2019-10-03"
