"pollutant","lat","long","date","station","city","datasource","station_area","obs.period","unit","concentration"
"PM10",-34.0908,18.8518,"2021-01-20","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.55912347919607
"PM10",-34.0908,18.8518,"2021-01-21","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",4.24344116682239
"PM10",-34.0908,18.8518,"2021-01-22","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.64806254941313
"PM10",-34.0908,18.8518,"2021-01-23","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",9.43567478508959
"PM10",-34.0908,18.8518,"2021-01-24","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.41039696148892
"PM10",-34.0908,18.8518,"2021-01-25","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.48443341460583
"PM10",-34.0908,18.8518,"2021-01-26","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",5.65502951143039
"PM10",-34.0908,18.8518,"2021-01-27","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.40567137861763
"PM10",-34.0908,18.8518,"2021-01-28","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.24484881657296
"PM10",-34.0908,18.8518,"2021-01-29","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.66407015143222
"PM10",-34.0908,18.8518,"2021-01-30","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.87072021918765
"PM10",-34.0908,18.8518,"2021-01-31","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.56811986863711
"PM10",-34.0908,18.8518,"2021-02-01","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",0.986607909969979
"PM10",-34.0908,18.8518,"2021-02-02","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.66606997727687
"PM10",-34.0908,18.8518,"2021-02-03","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.08042659766798
"PM10",-34.0908,18.8518,"2021-02-04","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.98888279345176
"PM10",-34.0908,18.8518,"2021-02-05","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",7.15980106100796
"PM10",-34.0908,18.8518,"2021-02-06","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.8249680715198
"PM10",-34.0908,18.8518,"2021-02-07","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.68479039160074
"PM10",-34.0908,18.8518,"2021-02-08","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.59526596930812
"PM10",-34.0908,18.8518,"2021-02-09","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.36624266474267
"PM10",-34.0908,18.8518,"2021-02-10","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.87132970516969
"PM10",-34.0908,18.8518,"2021-02-11","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",4.44921515311373
"PM10",-34.0908,18.8518,"2021-02-12","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",7.49367596324493
"PM10",-34.0908,18.8518,"2021-02-13","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.21553107705406
"PM10",-34.0908,18.8518,"2021-02-14","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",4.40745257509625
"PM10",-34.0908,18.8518,"2021-02-15","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.22164081980174
"PM10",-34.0908,18.8518,"2021-02-16","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",0.478203038624495
"PM10",-34.0908,18.8518,"2021-02-17","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.76931366944394
"PM10",-34.0908,18.8518,"2021-02-18","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.70622263385976
"PM10",-34.0908,18.8518,"2021-02-19","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.67733650130202
"PM10",-34.0908,18.8518,"2021-02-20","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",0.740331967252362
"PM10",-34.0908,18.8518,"2021-02-21","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.82404120411304
"PM10",-34.0908,18.8518,"2021-02-22","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",4.08992017234929
"PM10",-34.0908,18.8518,"2021-02-23","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",12.7834695476937
"PM10",-34.0908,18.8518,"2021-02-24","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",11.0534419452087
"PM10",-34.0908,18.8518,"2021-02-25","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",0.507955909102836
"PM10",-34.0908,18.8518,"2021-02-26","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",0.789595586405931
"PM10",-34.0908,18.8518,"2021-02-27","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.14720194901948
"PM10",-34.0908,18.8518,"2021-02-28","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",12.7634396017298
"PM10",-34.0908,18.8518,"2021-03-01","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",13.5766292647327
"PM10",-34.0908,18.8518,"2021-03-02","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.41045019309941
"PM10",-34.0908,18.8518,"2021-03-03","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.07528414134006
"PM10",-34.0908,18.8518,"2021-03-04","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.25345872518286
"PM10",-34.0908,18.8518,"2021-03-05","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.54014877543633
"PM10",-34.0908,18.8518,"2021-03-06","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",4.99973438841476
"PM10",-34.0908,18.8518,"2021-03-07","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",4.02040191693096
"PM10",-34.0908,18.8518,"2021-03-08","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.00536635742574
"PM10",-34.0908,18.8518,"2021-03-09","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.11948728545318
"PM10",-34.0908,18.8518,"2021-03-11","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.1461834270455
"PM10",-34.0908,18.8518,"2021-03-12","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.84177864302075
"PM10",-34.0908,18.8518,"2021-03-13","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",5.18211825614462
"PM10",-34.0908,18.8518,"2021-03-14","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.00966794380588
"PM10",-34.0908,18.8518,"2021-03-15","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.12222527620983
"PM10",-34.0908,18.8518,"2021-03-16","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",0.997162330981775
"PM10",-34.0908,18.8518,"2021-03-17","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.19848483572622
"PM10",-34.0908,18.8518,"2021-03-18","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",5.70865663328566
"PM10",-34.0908,18.8518,"2021-03-19","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.19600279567897
"PM10",-34.0908,18.8518,"2021-03-20","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.59423107161768
"PM10",-34.0908,18.8518,"2021-03-21","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.32812351760628
"PM10",-34.0908,18.8518,"2021-03-22","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.28175547099618
"PM10",-34.0908,18.8518,"2021-03-23","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",1.97299895111552
"PM10",-34.0908,18.8518,"2021-03-24","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",7.22849297573435
"PM10",-34.0908,18.8518,"2021-03-25","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.7118496464689
"PM10",-34.0908,18.8518,"2021-03-26","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",7.63187332374593
"PM10",-34.0908,18.8518,"2021-03-27","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.20616723408072
"PM10",-34.0908,18.8518,"2021-03-28","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",4.52926701331873
"PM10",-34.0908,18.8518,"2021-03-29","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",5.72353820429252
"PM10",-34.0908,18.8518,"2021-03-30","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",10.1534590241803
"PM10",-34.0908,18.8518,"2021-03-31","Somerset West-PA","Cape Town","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.84615307425652
"PM10",-33.9424,18.4634,"2021-01-20","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",4.29789377991102
"PM10",-33.9424,18.4634,"2021-01-21","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",5.40917121495161
"PM10",-33.9424,18.4634,"2021-01-22","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",7.10683698045585
