"station","city","datasource","pollutant","unit","date","lat","long","obs.period","concentration","station_area"
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-08,9.0192,38.7478,"2021/03/08 - 2021/03/31",45.5174377224199,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-09,9.0192,38.7478,"2021/03/08 - 2021/03/31",51.2857605177994,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-10,9.0192,38.7478,"2021/03/08 - 2021/03/31",24.8022099447514,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-11,9.0192,38.7478,"2021/03/08 - 2021/03/31",25.1786279683377,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-12,9.0192,38.7478,"2021/03/08 - 2021/03/31",32.7045845272206,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-13,9.0192,38.7478,"2021/03/08 - 2021/03/31",34.1201646090535,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-16,9.0192,38.7478,"2021/03/08 - 2021/03/31",16.9730612244898,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-17,9.0192,38.7478,"2021/03/08 - 2021/03/31",30.9861413043478,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-18,9.0192,38.7478,"2021/03/08 - 2021/03/31",42.2570351758794,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-19,9.0192,38.7478,"2021/03/08 - 2021/03/31",37.0378818737271,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-20,9.0192,38.7478,"2021/03/08 - 2021/03/31",37.2615384615385,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-21,9.0192,38.7478,"2021/03/08 - 2021/03/31",7.12142857142857,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-23,9.0192,38.7478,"2021/03/08 - 2021/03/31",21.2915789473684,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-24,9.0192,38.7478,"2021/03/08 - 2021/03/31",48.9732673267327,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-25,9.0192,38.7478,"2021/03/08 - 2021/03/31",54.2309904153355,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-26,9.0192,38.7478,"2021/03/08 - 2021/03/31",37.9664141414141,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-27,9.0192,38.7478,"2021/03/08 - 2021/03/31",29.2889390519187,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-28,9.0192,38.7478,"2021/03/08 - 2021/03/31",36.3041782729805,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-29,9.0192,38.7478,"2021/03/08 - 2021/03/31",30.9584022038567,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-30,9.0192,38.7478,"2021/03/08 - 2021/03/31",28.4476489028213,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-03-31,9.0192,38.7478,"2021/03/08 - 2021/03/31",40.5709821428571,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM10","ug/m3",2021-04-01,9.0192,38.7478,"2021/03/08 - 2021/03/31",67.7025,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-08,9.0192,38.7478,"2021/03/08 - 2021/03/31",37.7604982206406,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-09,9.0192,38.7478,"2021/03/08 - 2021/03/31",43.7754045307443,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-10,9.0192,38.7478,"2021/03/08 - 2021/03/31",21.1099447513812,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-11,9.0192,38.7478,"2021/03/08 - 2021/03/31",21.5321899736148,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-12,9.0192,38.7478,"2021/03/08 - 2021/03/31",27.7349570200573,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-13,9.0192,38.7478,"2021/03/08 - 2021/03/31",28.7251028806584,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-16,9.0192,38.7478,"2021/03/08 - 2021/03/31",14.2179591836735,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-17,9.0192,38.7478,"2021/03/08 - 2021/03/31",25.9970108695652,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-18,9.0192,38.7478,"2021/03/08 - 2021/03/31",34.929648241206,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-19,9.0192,38.7478,"2021/03/08 - 2021/03/31",30.4199592668024,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-20,9.0192,38.7478,"2021/03/08 - 2021/03/31",30.948,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-21,9.0192,38.7478,"2021/03/08 - 2021/03/31",5.67857142857143,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-23,9.0192,38.7478,"2021/03/08 - 2021/03/31",17.4205263157895,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-24,9.0192,38.7478,"2021/03/08 - 2021/03/31",39.8247524752475,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-25,9.0192,38.7478,"2021/03/08 - 2021/03/31",43.5776357827476,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-26,9.0192,38.7478,"2021/03/08 - 2021/03/31",30.2277777777778,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-27,9.0192,38.7478,"2021/03/08 - 2021/03/31",23.3577878103837,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-28,9.0192,38.7478,"2021/03/08 - 2021/03/31",29.3857938718663,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-29,9.0192,38.7478,"2021/03/08 - 2021/03/31",25.7022038567493,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-30,9.0192,38.7478,"2021/03/08 - 2021/03/31",24.0579937304075,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-03-31,9.0192,38.7478,"2021/03/08 - 2021/03/31",32.4216517857143,NA
"Black lion Hospital","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-04-01,9.0192,38.7478,"2021/03/08 - 2021/03/31",55.93625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.8,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-01-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.6291666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-01-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.4117647058824,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.1125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.2083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.35,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",36.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.025,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",32,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.4458333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",53.1304347826087,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.1875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",42.6,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.35,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.7222222222222,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.3625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",33.1111111111111,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.2916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",31.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.3833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",40.7222222222222,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",31.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",37.4782608695652,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",31,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.6291666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",36.6,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.925,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",42.0434782608696,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.5083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.6521739130435,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.8875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.85,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.5125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",26,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",9.42916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.6190476190476,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.2916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.9416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.1363636363636,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.425,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.7777777777778,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.8791666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.047619047619,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.2083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.6421052631579,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.1428571428571,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.5666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.8916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.6086956521739,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.1666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.2333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.3809523809524,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-01-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.2608695652174,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.5681818181818,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.6842105263158,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-01-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",34.2272727272727,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.2625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-01-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.1666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.1083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",36.2352941176471,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-01-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-01-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.7541666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",39,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-01-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.0454545454545,NA
