city,station,lat,long,obs.period,date,pollutant,concentration,unit,datasource,station_area
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-08,PM2.5,31.133333333333333,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-09,PM2.5,31.19467680608365,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-10,PM2.5,30.056611570247934,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-11,PM2.5,36.15579399141631,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-12,PM2.5,29.61109243697479,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-13,PM2.5,32.506798866855526,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-14,PM2.5,41.18701923076923,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-15,PM2.5,39.93846153846154,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-16,PM2.5,20.67085798816568,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-17,PM2.5,23.462171628721542,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-18,PM2.5,21.503591954022987,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-19,PM2.5,36.56340206185567,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-20,PM2.5,34.77948717948718,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-21,PM2.5,22.300524475524476,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-22,PM2.5,21.274893617021277,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-23,PM2.5,16.44635958395245,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-24,PM2.5,18.71764705882353,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-25,PM2.5,27.67145214521452,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-26,PM2.5,54.60750708215298,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-27,PM2.5,34.39149560117302,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-28,PM2.5,29.825105782792665,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-29,PM2.5,30.98826714801444,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-30,PM2.5,28.32786421499293,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-31,PM2.5,24.12857142857143,ug/m3,OpenAQ,NA
