city,station,lat,long,datasource,date,pollutant,concentration,unit,station_area,time,date.time,year,min_date,max_date,obs.period
Nairobi,station_53,-1.291,36.725,sensor.Africa,2018-10-04,PM2.5,11.3465342960289,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-07-24,2019-08-30,2018-07-24 ~ 2019-08-30
Nairobi,station_55,-1.29,36.777,sensor.Africa,2018-10-04,PM2.5,6.57389380530973,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-07-30,2018-10-22,2018-07-30 ~ 2018-10-22
Nairobi,station_57,-1.3,36.785,sensor.Africa,2018-10-04,PM2.5,9.8884347826087,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-07-31,2020-09-28,2018-07-31 ~ 2020-09-28
Nairobi,station_59,-1.291,36.781,sensor.Africa,2018-10-04,PM2.5,7.48423698384201,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-07-31,2019-07-09,2018-07-31 ~ 2019-07-09
Nairobi,station_61,-1.293,36.769,sensor.Africa,2018-10-04,PM2.5,8.65721649484536,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-08-02,2019-05-20,2018-08-02 ~ 2019-05-20
Nairobi,station_69,-1.26,36.793,sensor.Africa,2018-10-04,PM2.5,6.30053895673067,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-08-07,2020-03-03,2018-08-07 ~ 2020-03-03
Nairobi,station_71,-1.297,36.743,sensor.Africa,2018-10-04,PM2.5,10.8754046997389,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-08-08,2020-07-31,2018-08-08 ~ 2020-07-31
Nairobi,station_73,-1.206,36.781,sensor.Africa,2018-10-04,PM2.5,10.210623885918,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-08-14,2019-10-11,2018-08-14 ~ 2019-10-11
Nairobi,station_77,-1.215,36.862,sensor.Africa,2018-10-04,PM2.5,7.75627659574468,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-08-14,2018-10-31,2018-08-14 ~ 2018-10-31
Nairobi,station_84,-1.298,36.791,sensor.Africa,2018-10-04,PM2.5,9.74171875,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-08-20,2018-10-24,2018-08-20 ~ 2018-10-24
Nairobi,station_87,-1.298,36.791,sensor.Africa,2018-10-04,PM2.5,7.36244122965642,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-08-20,2018-10-12,2018-08-20 ~ 2018-10-12
Nairobi,station_101,-1.218,36.887,sensor.Africa,2018-10-04,PM2.5,11.2223036649215,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-09-07,2019-04-22,2018-09-07 ~ 2019-04-22
Nairobi,station_103,-1.316,36.87,sensor.Africa,2018-10-04,PM2.5,27.0751483420593,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-09-14,2020-05-14,2018-09-14 ~ 2020-05-14
Nairobi,station_106,-1.267,36.8,sensor.Africa,2018-10-04,PM2.5,10.9897744360902,ug/m3,NA,00:00:00,2018-10-04 00:00:00,NA,2018-09-14,2018-10-07,2018-09-14 ~ 2018-10-07
Nairobi,station_40,-1.298,36.791,sensor.Africa,2018-10-05,PM2.5,9.92377855887522,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-01-09,2018-11-15,2018-01-09 ~ 2018-11-15
Nairobi,station_44,-1.32,36.885,sensor.Africa,2018-10-05,PM2.5,180.026690140845,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-05-16,2018-12-13,2018-05-16 ~ 2018-12-13
Nairobi,station_46,-1.301,36.754,sensor.Africa,2018-10-05,PM2.5,9.5017296222664,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-05-29,2019-05-03,2018-05-29 ~ 2019-05-03
Nairobi,station_47,-1.259,36.799,sensor.Africa,2018-10-05,PM2.5,5.31029484029484,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-06-29,2019-04-06,2018-06-29 ~ 2019-04-06
Nairobi,station_51,-1.306,36.773,sensor.Africa,2018-10-05,PM2.5,9.31448873483536,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-07-24,2020-11-14,2018-07-24 ~ 2020-11-14
Nairobi,station_53,-1.291,36.725,sensor.Africa,2018-10-05,PM2.5,8.61683896620278,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-07-24,2019-08-30,2018-07-24 ~ 2019-08-30
Nairobi,station_55,-1.29,36.777,sensor.Africa,2018-10-05,PM2.5,6.22153005464481,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-07-30,2018-10-22,2018-07-30 ~ 2018-10-22
Nairobi,station_57,-1.3,36.785,sensor.Africa,2018-10-05,PM2.5,8.94351916376307,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-07-31,2020-09-28,2018-07-31 ~ 2020-09-28
Nairobi,station_59,-1.291,36.781,sensor.Africa,2018-10-05,PM2.5,5.79537634408602,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-07-31,2019-07-09,2018-07-31 ~ 2019-07-09
Nairobi,station_61,-1.293,36.769,sensor.Africa,2018-10-05,PM2.5,7.67611111111111,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-08-02,2019-05-20,2018-08-02 ~ 2019-05-20
Nairobi,station_69,-1.26,36.793,sensor.Africa,2018-10-05,PM2.5,5.69478676577165,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-08-07,2020-03-03,2018-08-07 ~ 2020-03-03
Nairobi,station_71,-1.297,36.743,sensor.Africa,2018-10-05,PM2.5,8.13303867403315,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-08-08,2020-07-31,2018-08-08 ~ 2020-07-31
Nairobi,station_73,-1.206,36.781,sensor.Africa,2018-10-05,PM2.5,9.07908289241623,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-08-14,2019-10-11,2018-08-14 ~ 2019-10-11
Nairobi,station_77,-1.215,36.862,sensor.Africa,2018-10-05,PM2.5,5.22265060240964,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-08-14,2018-10-31,2018-08-14 ~ 2018-10-31
Nairobi,station_87,-1.298,36.791,sensor.Africa,2018-10-05,PM2.5,5.64626998223801,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-08-20,2018-10-12,2018-08-20 ~ 2018-10-12
Nairobi,station_101,-1.218,36.887,sensor.Africa,2018-10-05,PM2.5,10.0552204585538,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-09-07,2019-04-22,2018-09-07 ~ 2019-04-22
Nairobi,station_103,-1.316,36.87,sensor.Africa,2018-10-05,PM2.5,15.0338666666667,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-09-14,2020-05-14,2018-09-14 ~ 2020-05-14
Nairobi,station_106,-1.267,36.8,sensor.Africa,2018-10-05,PM2.5,7.09772084805654,ug/m3,NA,00:00:00,2018-10-05 00:00:00,NA,2018-09-14,2018-10-07,2018-09-14 ~ 2018-10-07
Nairobi,station_27,-1.322,36.797,sensor.Africa,2018-10-06,PM2.5,9.84594262295082,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_40,-1.298,36.791,sensor.Africa,2018-10-06,PM2.5,9.34642233856894,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-01-09,2018-11-15,2018-01-09 ~ 2018-11-15
Nairobi,station_44,-1.32,36.885,sensor.Africa,2018-10-06,PM2.5,443.575662020906,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-05-16,2018-12-13,2018-05-16 ~ 2018-12-13
Nairobi,station_46,-1.301,36.754,sensor.Africa,2018-10-06,PM2.5,9.75844621513944,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-05-29,2019-05-03,2018-05-29 ~ 2019-05-03
Nairobi,station_47,-1.259,36.799,sensor.Africa,2018-10-06,PM2.5,5.52815331010453,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-06-29,2019-04-06,2018-06-29 ~ 2019-04-06
Nairobi,station_51,-1.306,36.773,sensor.Africa,2018-10-06,PM2.5,9.24679442508711,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-07-24,2020-11-14,2018-07-24 ~ 2020-11-14
Nairobi,station_53,-1.291,36.725,sensor.Africa,2018-10-06,PM2.5,8.70687872763419,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-07-24,2019-08-30,2018-07-24 ~ 2019-08-30
Nairobi,station_55,-1.29,36.777,sensor.Africa,2018-10-06,PM2.5,7.23989247311828,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-07-30,2018-10-22,2018-07-30 ~ 2018-10-22
Nairobi,station_57,-1.3,36.785,sensor.Africa,2018-10-06,PM2.5,8.81372822299651,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-07-31,2020-09-28,2018-07-31 ~ 2020-09-28
Nairobi,station_59,-1.291,36.781,sensor.Africa,2018-10-06,PM2.5,8.2587456445993,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-07-31,2019-07-09,2018-07-31 ~ 2019-07-09
Nairobi,station_61,-1.293,36.769,sensor.Africa,2018-10-06,PM2.5,7.37721739130435,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-08-02,2019-05-20,2018-08-02 ~ 2019-05-20
Nairobi,station_69,-1.26,36.793,sensor.Africa,2018-10-06,PM2.5,5.51722930105109,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-08-07,2020-03-03,2018-08-07 ~ 2020-03-03
Nairobi,station_71,-1.297,36.743,sensor.Africa,2018-10-06,PM2.5,7.5274693877551,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-08-08,2020-07-31,2018-08-08 ~ 2020-07-31
Nairobi,station_73,-1.206,36.781,sensor.Africa,2018-10-06,PM2.5,7.8243652173913,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-08-14,2019-10-11,2018-08-14 ~ 2019-10-11
Nairobi,station_77,-1.215,36.862,sensor.Africa,2018-10-06,PM2.5,5.15670103092784,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-08-14,2018-10-31,2018-08-14 ~ 2018-10-31
Nairobi,station_87,-1.298,36.791,sensor.Africa,2018-10-06,PM2.5,5.38077057793345,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-08-20,2018-10-12,2018-08-20 ~ 2018-10-12
Nairobi,station_101,-1.218,36.887,sensor.Africa,2018-10-06,PM2.5,8.94906642728905,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-09-07,2019-04-22,2018-09-07 ~ 2019-04-22
Nairobi,station_103,-1.316,36.87,sensor.Africa,2018-10-06,PM2.5,32.0527927927928,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-09-14,2020-05-14,2018-09-14 ~ 2020-05-14
Nairobi,station_106,-1.267,36.8,sensor.Africa,2018-10-06,PM2.5,7.08294014084507,ug/m3,NA,00:00:00,2018-10-06 00:00:00,NA,2018-09-14,2018-10-07,2018-09-14 ~ 2018-10-07
Nairobi,station_27,-1.322,36.797,sensor.Africa,2018-10-07,PM2.5,8.11075,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_40,-1.298,36.791,sensor.Africa,2018-10-07,PM2.5,8.15529203539823,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-01-09,2018-11-15,2018-01-09 ~ 2018-11-15
Nairobi,station_44,-1.32,36.885,sensor.Africa,2018-10-07,PM2.5,542.376069565217,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-05-16,2018-12-13,2018-05-16 ~ 2018-12-13
Nairobi,station_46,-1.301,36.754,sensor.Africa,2018-10-07,PM2.5,12.2921915285451,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-05-29,2019-05-03,2018-05-29 ~ 2019-05-03
Nairobi,station_47,-1.259,36.799,sensor.Africa,2018-10-07,PM2.5,5.16396694214876,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-06-29,2019-04-06,2018-06-29 ~ 2019-04-06
Nairobi,station_51,-1.306,36.773,sensor.Africa,2018-10-07,PM2.5,11.4612724014337,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-07-24,2020-11-14,2018-07-24 ~ 2020-11-14
Nairobi,station_53,-1.291,36.725,sensor.Africa,2018-10-07,PM2.5,7.32809236947791,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-07-24,2019-08-30,2018-07-24 ~ 2019-08-30
Nairobi,station_55,-1.29,36.777,sensor.Africa,2018-10-07,PM2.5,6.06242857142857,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-07-30,2018-10-22,2018-07-30 ~ 2018-10-22
Nairobi,station_57,-1.3,36.785,sensor.Africa,2018-10-07,PM2.5,7.59248263888889,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-07-31,2020-09-28,2018-07-31 ~ 2020-09-28
Nairobi,station_59,-1.291,36.781,sensor.Africa,2018-10-07,PM2.5,6.67163763066202,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-07-31,2019-07-09,2018-07-31 ~ 2019-07-09
Nairobi,station_61,-1.293,36.769,sensor.Africa,2018-10-07,PM2.5,6.53193333333333,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-08-02,2019-05-20,2018-08-02 ~ 2019-05-20
Nairobi,station_69,-1.26,36.793,sensor.Africa,2018-10-07,PM2.5,5.29038310455857,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-08-07,2020-03-03,2018-08-07 ~ 2020-03-03
Nairobi,station_71,-1.297,36.743,sensor.Africa,2018-10-07,PM2.5,7.23661417322835,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-08-08,2020-07-31,2018-08-08 ~ 2020-07-31
Nairobi,station_73,-1.206,36.781,sensor.Africa,2018-10-07,PM2.5,10.4305947136564,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-08-14,2019-10-11,2018-08-14 ~ 2019-10-11
Nairobi,station_77,-1.215,36.862,sensor.Africa,2018-10-07,PM2.5,6.47901893287435,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-08-14,2018-10-31,2018-08-14 ~ 2018-10-31
Nairobi,station_87,-1.298,36.791,sensor.Africa,2018-10-07,PM2.5,4.87720767888307,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-08-20,2018-10-12,2018-08-20 ~ 2018-10-12
Nairobi,station_101,-1.218,36.887,sensor.Africa,2018-10-07,PM2.5,8.40220183486239,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-09-07,2019-04-22,2018-09-07 ~ 2019-04-22
Nairobi,station_106,-1.267,36.8,sensor.Africa,2018-10-07,PM2.5,6.41794642857143,ug/m3,NA,00:00:00,2018-10-07 00:00:00,NA,2018-09-14,2018-10-07,2018-09-14 ~ 2018-10-07
Nairobi,station_40,-1.298,36.791,sensor.Africa,2018-10-08,PM2.5,12.3108936170213,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-01-09,2018-11-15,2018-01-09 ~ 2018-11-15
Nairobi,station_44,-1.32,36.885,sensor.Africa,2018-10-08,PM2.5,137.866064030132,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-05-16,2018-12-13,2018-05-16 ~ 2018-12-13
Nairobi,station_46,-1.301,36.754,sensor.Africa,2018-10-08,PM2.5,15.8320784313725,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-05-29,2019-05-03,2018-05-29 ~ 2019-05-03
Nairobi,station_47,-1.259,36.799,sensor.Africa,2018-10-08,PM2.5,17.105306122449,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-06-29,2019-04-06,2018-06-29 ~ 2019-04-06
Nairobi,station_51,-1.306,36.773,sensor.Africa,2018-10-08,PM2.5,13.5671354166667,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-07-24,2020-11-14,2018-07-24 ~ 2020-11-14
Nairobi,station_53,-1.291,36.725,sensor.Africa,2018-10-08,PM2.5,12.2695275590551,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-07-24,2019-08-30,2018-07-24 ~ 2019-08-30
Nairobi,station_55,-1.29,36.777,sensor.Africa,2018-10-08,PM2.5,9.0283064516129,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-07-30,2018-10-22,2018-07-30 ~ 2018-10-22
Nairobi,station_57,-1.3,36.785,sensor.Africa,2018-10-08,PM2.5,11.4613541666667,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-07-31,2020-09-28,2018-07-31 ~ 2020-09-28
Nairobi,station_59,-1.291,36.781,sensor.Africa,2018-10-08,PM2.5,9.36875886524823,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-07-31,2019-07-09,2018-07-31 ~ 2019-07-09
Nairobi,station_61,-1.293,36.769,sensor.Africa,2018-10-08,PM2.5,14.0816666666667,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-08-02,2019-05-20,2018-08-02 ~ 2019-05-20
Nairobi,station_69,-1.26,36.793,sensor.Africa,2018-10-08,PM2.5,8.02715182783724,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-08-07,2020-03-03,2018-08-07 ~ 2020-03-03
Nairobi,station_71,-1.297,36.743,sensor.Africa,2018-10-08,PM2.5,6.12829501915709,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-08-08,2020-07-31,2018-08-08 ~ 2020-07-31
Nairobi,station_77,-1.215,36.862,sensor.Africa,2018-10-08,PM2.5,9.69632978723404,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-08-14,2018-10-31,2018-08-14 ~ 2018-10-31
Nairobi,station_84,-1.298,36.791,sensor.Africa,2018-10-08,PM2.5,50.6294444444444,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-08-20,2018-10-24,2018-08-20 ~ 2018-10-24
Nairobi,station_87,-1.298,36.791,sensor.Africa,2018-10-08,PM2.5,6.87449438202247,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-08-20,2018-10-12,2018-08-20 ~ 2018-10-12
Nairobi,station_93,-1.292,36.821,sensor.Africa,2018-10-08,PM2.5,13.399604519774,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-09-04,2021-01-26,2018-09-04 ~ 2021-01-26
Nairobi,station_101,-1.218,36.887,sensor.Africa,2018-10-08,PM2.5,13.0036673346693,ug/m3,NA,00:00:00,2018-10-08 00:00:00,NA,2018-09-07,2019-04-22,2018-09-07 ~ 2019-04-22
Nairobi,station_27,-1.322,36.797,sensor.Africa,2018-10-09,PM2.5,11.62,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_40,-1.298,36.791,sensor.Africa,2018-10-09,PM2.5,20.6326014319809,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-01-09,2018-11-15,2018-01-09 ~ 2018-11-15
Nairobi,station_44,-1.32,36.885,sensor.Africa,2018-10-09,PM2.5,75.0358377425044,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-05-16,2018-12-13,2018-05-16 ~ 2018-12-13
Nairobi,station_46,-1.301,36.754,sensor.Africa,2018-10-09,PM2.5,23.3331501831502,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-05-29,2019-05-03,2018-05-29 ~ 2019-05-03
Nairobi,station_47,-1.259,36.799,sensor.Africa,2018-10-09,PM2.5,17.0176306620209,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-06-29,2019-04-06,2018-06-29 ~ 2019-04-06
Nairobi,station_51,-1.306,36.773,sensor.Africa,2018-10-09,PM2.5,27.6151393728223,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-07-24,2020-11-14,2018-07-24 ~ 2020-11-14
Nairobi,station_53,-1.291,36.725,sensor.Africa,2018-10-09,PM2.5,17.6197769516729,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-07-24,2019-08-30,2018-07-24 ~ 2019-08-30
Nairobi,station_55,-1.29,36.777,sensor.Africa,2018-10-09,PM2.5,15.7496043165468,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-07-30,2018-10-22,2018-07-30 ~ 2018-10-22
Nairobi,station_57,-1.3,36.785,sensor.Africa,2018-10-09,PM2.5,17.5549645390071,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-07-31,2020-09-28,2018-07-31 ~ 2020-09-28
Nairobi,station_59,-1.291,36.781,sensor.Africa,2018-10-09,PM2.5,14.9196853146853,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-07-31,2019-07-09,2018-07-31 ~ 2019-07-09
Nairobi,station_69,-1.26,36.793,sensor.Africa,2018-10-09,PM2.5,13.1282216906631,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-08-07,2020-03-03,2018-08-07 ~ 2020-03-03
Nairobi,station_71,-1.297,36.743,sensor.Africa,2018-10-09,PM2.5,11.8005445544554,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-08-08,2020-07-31,2018-08-08 ~ 2020-07-31
Nairobi,station_77,-1.215,36.862,sensor.Africa,2018-10-09,PM2.5,10.7115873015873,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-08-14,2018-10-31,2018-08-14 ~ 2018-10-31
Nairobi,station_84,-1.298,36.791,sensor.Africa,2018-10-09,PM2.5,13.2348087431694,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-08-20,2018-10-24,2018-08-20 ~ 2018-10-24
Nairobi,station_87,-1.298,36.791,sensor.Africa,2018-10-09,PM2.5,11.3875535714286,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-08-20,2018-10-12,2018-08-20 ~ 2018-10-12
Nairobi,station_93,-1.292,36.821,sensor.Africa,2018-10-09,PM2.5,13.2008171206226,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-09-04,2021-01-26,2018-09-04 ~ 2021-01-26
Nairobi,station_101,-1.218,36.887,sensor.Africa,2018-10-09,PM2.5,15.9418181818182,ug/m3,NA,00:00:00,2018-10-09 00:00:00,NA,2018-09-07,2019-04-22,2018-09-07 ~ 2019-04-22
Nairobi,station_27,-1.322,36.797,sensor.Africa,2018-10-10,PM2.5,11.2679300291545,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_40,-1.298,36.791,sensor.Africa,2018-10-10,PM2.5,13.637428057554,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-01-09,2018-11-15,2018-01-09 ~ 2018-11-15
Nairobi,station_44,-1.32,36.885,sensor.Africa,2018-10-10,PM2.5,21.8087130434783,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-05-16,2018-12-13,2018-05-16 ~ 2018-12-13
Nairobi,station_46,-1.301,36.754,sensor.Africa,2018-10-10,PM2.5,14.652452173913,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-05-29,2019-05-03,2018-05-29 ~ 2019-05-03
Nairobi,station_47,-1.259,36.799,sensor.Africa,2018-10-10,PM2.5,12.2168978805395,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-06-29,2019-04-06,2018-06-29 ~ 2019-04-06
Nairobi,station_51,-1.306,36.773,sensor.Africa,2018-10-10,PM2.5,10.9244869565217,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-07-24,2020-11-14,2018-07-24 ~ 2020-11-14
Nairobi,station_53,-1.291,36.725,sensor.Africa,2018-10-10,PM2.5,11.8922164048866,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-07-24,2019-08-30,2018-07-24 ~ 2019-08-30
Nairobi,station_55,-1.29,36.777,sensor.Africa,2018-10-10,PM2.5,8.9904174573055,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-07-30,2018-10-22,2018-07-30 ~ 2018-10-22
Nairobi,station_57,-1.3,36.785,sensor.Africa,2018-10-10,PM2.5,12.3869523809524,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-07-31,2020-09-28,2018-07-31 ~ 2020-09-28
Nairobi,station_59,-1.291,36.781,sensor.Africa,2018-10-10,PM2.5,8.72715532286213,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-07-31,2019-07-09,2018-07-31 ~ 2019-07-09
Nairobi,station_61,-1.293,36.769,sensor.Africa,2018-10-10,PM2.5,8.22426573426573,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-08-02,2019-05-20,2018-08-02 ~ 2019-05-20
Nairobi,station_69,-1.26,36.793,sensor.Africa,2018-10-10,PM2.5,7.41059462858501,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-08-07,2020-03-03,2018-08-07 ~ 2020-03-03
Nairobi,station_71,-1.297,36.743,sensor.Africa,2018-10-10,PM2.5,10.5213973799127,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-08-08,2020-07-31,2018-08-08 ~ 2020-07-31
Nairobi,station_73,-1.206,36.781,sensor.Africa,2018-10-10,PM2.5,10.5047428571429,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-08-14,2019-10-11,2018-08-14 ~ 2019-10-11
Nairobi,station_77,-1.215,36.862,sensor.Africa,2018-10-10,PM2.5,7.42725423728814,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-08-14,2018-10-31,2018-08-14 ~ 2018-10-31
Nairobi,station_84,-1.298,36.791,sensor.Africa,2018-10-10,PM2.5,8.69168864313058,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-08-20,2018-10-24,2018-08-20 ~ 2018-10-24
Nairobi,station_87,-1.298,36.791,sensor.Africa,2018-10-10,PM2.5,8.15858885017422,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-08-20,2018-10-12,2018-08-20 ~ 2018-10-12
Nairobi,station_93,-1.292,36.821,sensor.Africa,2018-10-10,PM2.5,11.3014285714286,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-09-04,2021-01-26,2018-09-04 ~ 2021-01-26
Nairobi,station_101,-1.218,36.887,sensor.Africa,2018-10-10,PM2.5,13.7667172675522,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-09-07,2019-04-22,2018-09-07 ~ 2019-04-22
Nairobi,station_103,-1.316,36.87,sensor.Africa,2018-10-10,PM2.5,18.3545454545455,ug/m3,NA,00:00:00,2018-10-10 00:00:00,NA,2018-09-14,2020-05-14,2018-09-14 ~ 2020-05-14
Nairobi,station_27,-1.322,36.797,sensor.Africa,2018-10-11,PM2.5,9.51858620689655,ug/m3,NA,00:00:00,2018-10-11 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_40,-1.298,36.791,sensor.Africa,2018-10-11,PM2.5,12.9752256944444,ug/m3,NA,00:00:00,2018-10-11 00:00:00,NA,2018-01-09,2018-11-15,2018-01-09 ~ 2018-11-15
