"station","city","datasource","pollutant","unit","date","lat","long","station_area","concentration","obs.period"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-01-26",-33.819667,18.514333,"Urban",38.3395833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-01-27",-33.819667,18.514333,"Urban",32.3860769230769,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-01-28",-33.819667,18.514333,"Urban",34.5815263157895,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-01-29",-33.819667,18.514333,"Urban",17.2033043478261,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-01-30",-33.819667,18.514333,"Urban",21.0117916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-01-31",-33.819667,18.514333,"Urban",22.8711666666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-01",-33.819667,18.514333,"Urban",32.3531333333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-02",-33.819667,18.514333,"Urban",19.6629523809524,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-03",-33.819667,18.514333,"Urban",11.88275,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-04",-33.819667,18.514333,"Urban",18.8699583333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-05",-33.819667,18.514333,"Urban",18.8574166666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-06",-33.819667,18.514333,"Urban",23.2953636363636,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-07",-33.819667,18.514333,"Urban",24.754875,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-08",-33.819667,18.514333,"Urban",16.8154782608696,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-09",-33.819667,18.514333,"Urban",21.5698695652174,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-10",-33.819667,18.514333,"Urban",17.4555833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-11",-33.819667,18.514333,"Urban",18.331875,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-12",-33.819667,18.514333,"Urban",17.2922608695652,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-13",-33.819667,18.514333,"Urban",19.1065,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-14",-33.819667,18.514333,"Urban",27.198,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-15",-33.819667,18.514333,"Urban",25.4096086956522,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-16",-33.819667,18.514333,"Urban",13.7432083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-17",-33.819667,18.514333,"Urban",10.8802173913043,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-18",-33.819667,18.514333,"Urban",24.5776956521739,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-19",-33.819667,18.514333,"Urban",26.6650833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-20",-33.819667,18.514333,"Urban",16.424347826087,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-21",-33.819667,18.514333,"Urban",22.4195454545455,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-22",-33.819667,18.514333,"Urban",25.8424583333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-23",-33.819667,18.514333,"Urban",24.052652173913,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-24",-33.819667,18.514333,"Urban",15.3459583333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-25",-33.819667,18.514333,"Urban",11.7282608695652,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-26",-33.819667,18.514333,"Urban",12.6192083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-27",-33.819667,18.514333,"Urban",15.097,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-02-28",-33.819667,18.514333,"Urban",16.0741739130435,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-01",-33.819667,18.514333,"Urban",10.6577916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-02",-33.819667,18.514333,"Urban",11.9594166666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-03",-33.819667,18.514333,"Urban",11.5312916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-04",-33.819667,18.514333,"Urban",14.1637391304348,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-05",-33.819667,18.514333,"Urban",21.045625,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-06",-33.819667,18.514333,"Urban",26.3865714285714,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-07",-33.819667,18.514333,"Urban",15.2587083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-08",-33.819667,18.514333,"Urban",14.8110434782609,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-09",-33.819667,18.514333,"Urban",13.7187083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-10",-33.819667,18.514333,"Urban",13.2907391304348,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-11",-33.819667,18.514333,"Urban",8.99029166666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-12",-33.819667,18.514333,"Urban",11.3200416666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-13",-33.819667,18.514333,"Urban",11.2739583333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-14",-33.819667,18.514333,"Urban",14.6902083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-15",-33.819667,18.514333,"Urban",22.0795,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-16",-33.819667,18.514333,"Urban",15.4350909090909,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-17",-33.819667,18.514333,"Urban",16.7359047619048,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-18",-33.819667,18.514333,"Urban",12.6773,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-19",-33.819667,18.514333,"Urban",12.71,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-20",-33.819667,18.514333,"Urban",13.9454347826087,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-21",-33.819667,18.514333,"Urban",15.9860869565217,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-22",-33.819667,18.514333,"Urban",18.282125,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-23",-33.819667,18.514333,"Urban",22.5377916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-24",-33.819667,18.514333,"Urban",15.2605833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-25",-33.819667,18.514333,"Urban",15.8267391304348,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-26",-33.819667,18.514333,"Urban",21.2093181818182,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-27",-33.819667,18.514333,"Urban",25.76175,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-28",-33.819667,18.514333,"Urban",17.0369545454545,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-29",-33.819667,18.514333,"Urban",11.2584545454545,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-30",-33.819667,18.514333,"Urban",11.0796818181818,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-03-31",-33.819667,18.514333,"Urban",13.1784090909091,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-01",-33.819667,18.514333,"Urban",16.0670416666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-02",-33.819667,18.514333,"Urban",21.79425,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-03",-33.819667,18.514333,"Urban",25.0376818181818,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-04",-33.819667,18.514333,"Urban",17.755652173913,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-05",-33.819667,18.514333,"Urban",20.1794,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-06",-33.819667,18.514333,"Urban",20.5785833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-07",-33.819667,18.514333,"Urban",19.850652173913,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-08",-33.819667,18.514333,"Urban",16.16475,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-09",-33.819667,18.514333,"Urban",20.3815217391304,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-10",-33.819667,18.514333,"Urban",24.8858260869565,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-11",-33.819667,18.514333,"Urban",24.6164583333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-12",-33.819667,18.514333,"Urban",12.1538571428571,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-13",-33.819667,18.514333,"Urban",14.7130526315789,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-14",-33.819667,18.514333,"Urban",12.5214285714286,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-15",-33.819667,18.514333,"Urban",14.3206666666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-16",-33.819667,18.514333,"Urban",19.2466086956522,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-17",-33.819667,18.514333,"Urban",18.1441739130435,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-18",-33.819667,18.514333,"Urban",22.1785882352941,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-19",-33.819667,18.514333,"Urban",20.3658333333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-20",-33.819667,18.514333,"Urban",11.4174583333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-21",-33.819667,18.514333,"Urban",16.1361739130435,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-22",-33.819667,18.514333,"Urban",13.7367083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-23",-33.819667,18.514333,"Urban",14.7990869565217,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-24",-33.819667,18.514333,"Urban",13.6141363636364,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-25",-33.819667,18.514333,"Urban",18.2697916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-26",-33.819667,18.514333,"Urban",13.1612083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-27",-33.819667,18.514333,"Urban",16.0101666666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-28",-33.819667,18.514333,"Urban",24.4252083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-29",-33.819667,18.514333,"Urban",15.8382916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-04-30",-33.819667,18.514333,"Urban",18.8355416666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-01",-33.819667,18.514333,"Urban",14.19025,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-02",-33.819667,18.514333,"Urban",10.4755454545455,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-03",-33.819667,18.514333,"Urban",23.4514347826087,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-04",-33.819667,18.514333,"Urban",20.9658333333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-05",-33.819667,18.514333,"Urban",26.3205833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-06",-33.819667,18.514333,"Urban",26.1915833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-07",-33.819667,18.514333,"Urban",22.3426956521739,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-08",-33.819667,18.514333,"Urban",11.134,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-09",-33.819667,18.514333,"Urban",10.3113636363636,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-10",-33.819667,18.514333,"Urban",21.1893181818182,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-11",-33.819667,18.514333,"Urban",25.0205416666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-12",-33.819667,18.514333,"Urban",19.8294782608696,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-13",-33.819667,18.514333,"Urban",20.648875,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-14",-33.819667,18.514333,"Urban",30.6925789473684,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-15",-33.819667,18.514333,"Urban",19.5638333333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-16",-33.819667,18.514333,"Urban",19.0941666666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-17",-33.819667,18.514333,"Urban",30.2053333333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-18",-33.819667,18.514333,"Urban",15.1815,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-19",-33.819667,18.514333,"Urban",10.3679047619048,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-20",-33.819667,18.514333,"Urban",19.6123,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-21",-33.819667,18.514333,"Urban",15.8960833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-22",-33.819667,18.514333,"Urban",16.3902608695652,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-23",-33.819667,18.514333,"Urban",16.288875,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-24",-33.819667,18.514333,"Urban",17.6670416666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-25",-33.819667,18.514333,"Urban",28.20325,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-26",-33.819667,18.514333,"Urban",31.40975,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-27",-33.819667,18.514333,"Urban",18.3893913043478,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-28",-33.819667,18.514333,"Urban",19.9356666666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-29",-33.819667,18.514333,"Urban",26.374,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-30",-33.819667,18.514333,"Urban",23.0068636363636,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-05-31",-33.819667,18.514333,"Urban",18.323625,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-01",-33.819667,18.514333,"Urban",16.5254705882353,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-02",-33.819667,18.514333,"Urban",18.7348125,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-03",-33.819667,18.514333,"Urban",24.1055909090909,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-04",-33.819667,18.514333,"Urban",11.2000833333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-05",-33.819667,18.514333,"Urban",24.5637083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-06",-33.819667,18.514333,"Urban",19.4398260869565,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-07",-33.819667,18.514333,"Urban",17.429125,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-08",-33.819667,18.514333,"Urban",18.4224545454545,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-09",-33.819667,18.514333,"Urban",26.1788260869565,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-10",-33.819667,18.514333,"Urban",15.4232608695652,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-11",-33.819667,18.514333,"Urban",10.220375,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-12",-33.819667,18.514333,"Urban",26.0392916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-13",-33.819667,18.514333,"Urban",24.3677,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-14",-33.819667,18.514333,"Urban",27.5786,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-15",-33.819667,18.514333,"Urban",24.7335416666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-16",-33.819667,18.514333,"Urban",26.2816956521739,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-17",-33.819667,18.514333,"Urban",26.313,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-18",-33.819667,18.514333,"Urban",28.9742857142857,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-19",-33.819667,18.514333,"Urban",26.3018666666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-20",-33.819667,18.514333,"Urban",30.80425,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-21",-33.819667,18.514333,"Urban",23.80005,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-22",-33.819667,18.514333,"Urban",15.910652173913,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-23",-33.819667,18.514333,"Urban",17.4379166666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-24",-33.819667,18.514333,"Urban",15.7064782608696,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-25",-33.819667,18.514333,"Urban",12.8453181818182,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-26",-33.819667,18.514333,"Urban",18.8718333333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-27",-33.819667,18.514333,"Urban",18.767,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-28",-33.819667,18.514333,"Urban",17.162125,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-29",-33.819667,18.514333,"Urban",9.68075,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-06-30",-33.819667,18.514333,"Urban",8.5355,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-01",-33.819667,18.514333,"Urban",15.2861052631579,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-02",-33.819667,18.514333,"Urban",10.4237916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-03",-33.819667,18.514333,"Urban",14.03275,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-04",-33.819667,18.514333,"Urban",13.3648333333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-05",-33.819667,18.514333,"Urban",22.7934285714286,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-06",-33.819667,18.514333,"Urban",11.0894545454545,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-07",-33.819667,18.514333,"Urban",21.8001666666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-08",-33.819667,18.514333,"Urban",12.3156086956522,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-09",-33.819667,18.514333,"Urban",13.7192916666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-10",-33.819667,18.514333,"Urban",18.73275,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-11",-33.819667,18.514333,"Urban",22.6656363636364,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-12",-33.819667,18.514333,"Urban",19.4711666666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-13",-33.819667,18.514333,"Urban",33.4357,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-14",-33.819667,18.514333,"Urban",22.125,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-15",-33.819667,18.514333,"Urban",22.8964285714286,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-16",-33.819667,18.514333,"Urban",18.8670909090909,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-17",-33.819667,18.514333,"Urban",13.9364166666667,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-18",-33.819667,18.514333,"Urban",13.2818260869565,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-19",-33.819667,18.514333,"Urban",17.5092083333333,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-20",-33.819667,18.514333,"Urban",16.53525,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-21",-33.819667,18.514333,"Urban",19.8784761904762,"2017-09-01 ~ 2020-12-31"
"Table View","Cape Town","SAAQIS","PM10","ug/m3","2019-07-22",-33.819667,18.514333,"Urban",20.0305454545455,"2017-09-01 ~ 2020-12-31"
